Date,Slot,Festival,Visitors
2023-08-01,15-18,,18000
2023-08-01,18-21,,27000
2023-08-01,21-24,,9000
2023-08-02,00-03,,9000
2023-08-02,03-06,,9000
2023-08-02,06-09,,36000
2023-08-02,09-12,,45000
2023-08-02,12-15,,27000
2023-08-02,15-18,,18000
2023-08-02,18-21,,27000
2023-08-02,21-24,,9000
2023-08-03,00-03,,9000
2023-08-03,03-06,,9000
2023-08-03,06-09,,36000
2023-08-03,09-12,,45000
2023-08-03,12-15,,27000
2023-08-03,15-18,,18000
2023-08-03,18-21,,27000
2023-08-03,21-24,,9000
2023-08-04,00-03,,9000
2023-08-04,03-06,,9000
2023-08-04,06-09,,36000
2023-08-04,09-12,,45000
2023-08-04,12-15,,27000
2023-08-04,15-18,,18000
2023-08-04,18-21,,27000
2023-08-04,21-24,,9000
2023-08-05,00-03,,11250
2023-08-05,03-06,,11250
2023-08-05,06-09,,45000
2023-08-05,09-12,,56250
2023-08-05,12-15,,33750
2023-08-05,15-18,,22500
2023-08-05,18-21,,33750
2023-08-05,21-24,,11250
2023-08-06,00-03,,11250
2023-08-06,03-06,,11250
2023-08-06,06-09,,45000
2023-08-06,09-12,,56250
2023-08-06,12-15,,33750
2023-08-06,15-18,,22500
2023-08-06,18-21,,33750
2023-08-06,21-24,,11250
2023-08-07,00-03,,9000
2023-08-07,03-06,,9000
2023-08-07,06-09,,36000
2023-08-07,09-12,,45000
2023-08-07,12-15,,27000
2023-08-07,15-18,,18000
2023-08-07,18-21,,27000
2023-08-07,21-24,,9000
2023-08-08,00-03,,9000
2023-08-08,03-06,,9000
2023-08-08,06-09,,36000
2023-08-08,09-12,,45000
2023-08-08,12-15,,27000
2023-08-08,15-18,,18000
2023-08-08,18-21,,27000
2023-08-08,21-24,,9000
2023-08-09,00-03,,9000
2023-08-09,03-06,,9000
2023-08-09,06-09,,36000
2023-08-09,09-12,,45000
2023-08-09,12-15,,27000
2023-08-09,15-18,,18000
2023-08-09,18-21,,27000
2023-08-09,21-24,,9000
2023-08-10,00-03,,9000
2023-08-10,03-06,,9000
2023-08-10,06-09,,36000
2023-08-10,09-12,,45000
2023-08-10,12-15,,27000
2023-08-10,15-18,,18000
2023-08-10,18-21,,27000
2023-08-10,21-24,,9000
2023-08-11,00-03,,9000
2023-08-11,03-06,,9000
2023-08-11,06-09,,36000
2023-08-11,09-12,,45000
2023-08-11,12-15,,27000
2023-08-11,15-18,,18000
2023-08-11,18-21,,27000
2023-08-11,21-24,,9000
2023-08-12,00-03,,11250
2023-08-12,03-06,,11250
2023-08-12,06-09,,45000
2023-08-12,09-12,,56250
2023-08-12,12-15,,33750
2023-08-12,15-18,,22500
2023-08-12,18-21,,33750
2023-08-12,21-24,,11250
2023-08-13,00-03,,11250
2023-08-13,03-06,,11250
2023-08-13,06-09,,45000
2023-08-13,09-12,,56250
2023-08-13,12-15,,33750
2023-08-13,15-18,,22500
2023-08-13,18-21,,33750
2023-08-13,21-24,,11250
2023-08-14,00-03,,9000
2023-08-14,03-06,,9000
2023-08-14,06-09,,36000
2023-08-14,09-12,,45000
2023-08-14,12-15,,27000
2023-08-14,15-18,,18000
2023-08-14,18-21,,27000
2023-08-14,21-24,,9000
2023-08-15,00-03,,9000
2023-08-15,03-06,,9000
2023-08-15,06-09,,36000
2023-08-15,09-12,,45000
2023-08-15,12-15,,27000
2023-08-15,15-18,,18000
2023-08-15,18-21,,27000
2023-08-15,21-24,,9000
2023-08-16,00-03,,9000
2023-08-16,03-06,,9000
2023-08-16,06-09,,36000
2023-08-16,09-12,,45000
2023-08-16,12-15,,27000
2023-08-16,15-18,,18000
2023-08-16,18-21,,27000
2023-08-16,21-24,,9000
2023-08-17,00-03,,9000
2023-08-17,03-06,,9000
2023-08-17,06-09,,36000
2023-08-17,09-12,,45000
2023-08-17,12-15,,27000
2023-08-17,15-18,,18000
2023-08-17,18-21,,27000
2023-08-17,21-24,,9000
2023-08-18,00-03,,9000
2023-08-18,03-06,,9000
2023-08-18,06-09,,36000
2023-08-18,09-12,,45000
2023-08-18,12-15,,27000
2023-08-18,15-18,,18000
2023-08-18,18-21,,27000
2023-08-18,21-24,,9000
2023-08-19,00-03,,11250
2023-08-19,03-06,,11250
2023-08-19,06-09,,45000
2023-08-19,09-12,,56250
2023-08-19,12-15,,33750
2023-08-19,15-18,,22500
2023-08-19,18-21,,33750
2023-08-19,21-24,,11250
2023-08-20,00-03,,11250
2023-08-20,03-06,,11250
2023-08-20,06-09,,45000
2023-08-20,09-12,,56250
2023-08-20,12-15,,33750
2023-08-20,15-18,,22500
2023-08-20,18-21,,33750
2023-08-20,21-24,,11250
2023-08-21,00-03,Nag Panchami,9000
2023-08-21,03-06,Nag Panchami,9000
2023-08-21,06-09,Nag Panchami,36000
2023-08-21,09-12,Nag Panchami,45000
2023-08-21,12-15,Nag Panchami,27000
2023-08-21,15-18,Nag Panchami,18000
2023-08-21,18-21,Nag Panchami,27000
2023-08-21,21-24,Nag Panchami,9000
2023-08-22,00-03,,9000
2023-08-22,03-06,,9000
2023-08-22,06-09,,36000
2023-08-22,09-12,,45000
2023-08-22,12-15,,27000
2023-08-22,15-18,,18000
2023-08-22,18-21,,27000
2023-08-22,21-24,,9000
2023-08-23,00-03,,9000
2023-08-23,03-06,,9000
2023-08-23,06-09,,36000
2023-08-23,09-12,,45000
2023-08-23,12-15,,27000
2023-08-23,15-18,,18000
2023-08-23,18-21,,27000
2023-08-23,21-24,,9000
2023-08-24,00-03,,9000
2023-08-24,03-06,,9000
2023-08-24,06-09,,36000
2023-08-24,09-12,,45000
2023-08-24,12-15,,27000
2023-08-24,15-18,,18000
2023-08-24,18-21,,27000
2023-08-24,21-24,,9000
2023-08-25,00-03,,9000
2023-08-25,03-06,,9000
2023-08-25,06-09,,36000
2023-08-25,09-12,,45000
2023-08-25,12-15,,27000
2023-08-25,15-18,,18000
2023-08-25,18-21,,27000
2023-08-25,21-24,,9000
2023-08-26,00-03,,11250
2023-08-26,03-06,,11250
2023-08-26,06-09,,45000
2023-08-26,09-12,,56250
2023-08-26,12-15,,33750
2023-08-26,15-18,,22500
2023-08-26,18-21,,33750
2023-08-26,21-24,,11250
2023-08-27,00-03,,11250
2023-08-27,03-06,,11250
2023-08-27,06-09,,45000
2023-08-27,09-12,,56250
2023-08-27,12-15,,33750
2023-08-27,15-18,,22500
2023-08-27,18-21,,33750
2023-08-27,21-24,,11250
2023-08-28,00-03,,9000
2023-08-28,03-06,,9000
2023-08-28,06-09,,36000
2023-08-28,09-12,,45000
2023-08-28,12-15,,27000
2023-08-28,15-18,,18000
2023-08-28,18-21,,27000
2023-08-28,21-24,,9000
2023-08-29,00-03,,9000
2023-08-29,03-06,,9000
2023-08-29,06-09,,36000
2023-08-29,09-12,,45000
2023-08-29,12-15,,27000
2023-08-29,15-18,,18000
2023-08-29,18-21,,27000
2023-08-29,21-24,,9000
2023-08-30,00-03,Rakshabandhan / Nariyeli Purnima,9000
2023-08-30,03-06,Rakshabandhan / Nariyeli Purnima,9000
2023-08-30,06-09,Rakshabandhan / Nariyeli Purnima,36000
2023-08-30,09-12,Rakshabandhan / Nariyeli Purnima,45000
2023-08-30,12-15,Rakshabandhan / Nariyeli Purnima,27000
2023-08-30,15-18,Rakshabandhan / Nariyeli Purnima,18000
2023-08-30,18-21,Rakshabandhan / Nariyeli Purnima,27000
2023-08-30,21-24,Rakshabandhan / Nariyeli Purnima,9000
2023-08-31,00-03,,9000
2023-08-31,03-06,,9000
2023-08-31,06-09,,36000
2023-08-31,09-12,,45000
2023-08-31,12-15,,27000
2023-08-31,15-18,,18000
2023-08-31,18-21,,27000
2023-08-31,21-24,,9000
2023-09-01,00-03,,9000
2023-09-01,03-06,,9000
2023-09-01,06-09,,36000
2023-09-01,09-12,,45000
2023-09-01,12-15,,27000
2023-09-01,15-18,,18000
2023-09-01,18-21,,27000
2023-09-01,21-24,,9000
2023-09-02,00-03,Randhan Chhath,11250
2023-09-02,03-06,Randhan Chhath,11250
2023-09-02,06-09,Randhan Chhath,45000
2023-09-02,09-12,Randhan Chhath,56250
2023-09-02,12-15,Randhan Chhath,33750
2023-09-02,15-18,Randhan Chhath,22500
2023-09-02,18-21,Randhan Chhath,33750
2023-09-02,21-24,Randhan Chhath,11250
2023-09-03,00-03,Sitala Satam,11250
2023-09-03,03-06,Sitala Satam,11250
2023-09-03,06-09,Sitala Satam,45000
2023-09-03,09-12,Sitala Satam,56250
2023-09-03,12-15,Sitala Satam,33750
2023-09-03,15-18,Sitala Satam,22500
2023-09-03,18-21,Sitala Satam,33750
2023-09-03,21-24,Sitala Satam,11250
2023-09-04,00-03,,9000
2023-09-04,03-06,,9000
2023-09-04,06-09,,36000
2023-09-04,09-12,,45000
2023-09-04,12-15,,27000
2023-09-04,15-18,,18000
2023-09-04,18-21,,27000
2023-09-04,21-24,,9000
2023-09-05,00-03,,9000
2023-09-05,03-06,,9000
2023-09-05,06-09,,36000
2023-09-05,09-12,,45000
2023-09-05,12-15,,27000
2023-09-05,15-18,,18000
2023-09-05,18-21,,27000
2023-09-05,21-24,,9000
2023-09-06,00-03,,9000
2023-09-06,03-06,,9000
2023-09-06,06-09,,36000
2023-09-06,09-12,,45000
2023-09-06,12-15,,27000
2023-09-06,15-18,,18000
2023-09-06,18-21,,27000
2023-09-06,21-24,,9000
2023-09-07,00-03,Janmashtami – Shree Krishna Jayanti,9000
2023-09-07,03-06,Janmashtami – Shree Krishna Jayanti,9000
2023-09-07,06-09,Janmashtami – Shree Krishna Jayanti,36000
2023-09-07,09-12,Janmashtami – Shree Krishna Jayanti,45000
2023-09-07,12-15,Janmashtami – Shree Krishna Jayanti,27000
2023-09-07,15-18,Janmashtami – Shree Krishna Jayanti,18000
2023-09-07,18-21,Janmashtami – Shree Krishna Jayanti,27000
2023-09-07,21-24,Janmashtami – Shree Krishna Jayanti,9000
2023-09-08,00-03,Krishna Jayanti Annakut Mahotsav,9000
2023-09-08,03-06,Krishna Jayanti Annakut Mahotsav,9000
2023-09-08,06-09,Krishna Jayanti Annakut Mahotsav,36000
2023-09-08,09-12,Krishna Jayanti Annakut Mahotsav,45000
2023-09-08,12-15,Krishna Jayanti Annakut Mahotsav,27000
2023-09-08,15-18,Krishna Jayanti Annakut Mahotsav,18000
2023-09-08,18-21,Krishna Jayanti Annakut Mahotsav,27000
2023-09-08,21-24,Krishna Jayanti Annakut Mahotsav,9000
2023-09-09,00-03,,11250
2023-09-09,03-06,,11250
2023-09-09,06-09,,45000
2023-09-09,09-12,,56250
2023-09-09,12-15,,33750
2023-09-09,15-18,,22500
2023-09-09,18-21,,33750
2023-09-09,21-24,,11250
2023-09-10,00-03,,11250
2023-09-10,03-06,,11250
2023-09-10,06-09,,45000
2023-09-10,09-12,,56250
2023-09-10,12-15,,33750
2023-09-10,15-18,,22500
2023-09-10,18-21,,33750
2023-09-10,21-24,,11250
2023-09-11,00-03,,9000
2023-09-11,03-06,,9000
2023-09-11,06-09,,36000
2023-09-11,09-12,,45000
2023-09-11,12-15,,27000
2023-09-11,15-18,,18000
2023-09-11,18-21,,27000
2023-09-11,21-24,,9000
2023-09-12,00-03,,9000
2023-09-12,03-06,,9000
2023-09-12,06-09,,36000
2023-09-12,09-12,,45000
2023-09-12,12-15,,27000
2023-09-12,15-18,,18000
2023-09-12,18-21,,27000
2023-09-12,21-24,,9000
2023-09-13,00-03,,9000
2023-09-13,03-06,,9000
2023-09-13,06-09,,36000
2023-09-13,09-12,,45000
2023-09-13,12-15,,27000
2023-09-13,15-18,,18000
2023-09-13,18-21,,27000
2023-09-13,21-24,,9000
2023-09-14,00-03,,9000
2023-09-14,03-06,,9000
2023-09-14,06-09,,36000
2023-09-14,09-12,,45000
2023-09-14,12-15,,27000
2023-09-14,15-18,,18000
2023-09-14,18-21,,27000
2023-09-14,21-24,,9000
2023-09-15,00-03,,9000
2023-09-15,03-06,,9000
2023-09-15,06-09,,36000
2023-09-15,09-12,,45000
2023-09-15,12-15,,27000
2023-09-15,15-18,,18000
2023-09-15,18-21,,27000
2023-09-15,21-24,,9000
2023-09-16,00-03,,11250
2023-09-16,03-06,,11250
2023-09-16,06-09,,45000
2023-09-16,09-12,,56250
2023-09-16,12-15,,33750
2023-09-16,15-18,,22500
2023-09-16,18-21,,33750
2023-09-16,21-24,,11250
2023-09-17,00-03,,11250
2023-09-17,03-06,,11250
2023-09-17,06-09,,45000
2023-09-17,09-12,,56250
2023-09-17,12-15,,33750
2023-09-17,15-18,,22500
2023-09-17,18-21,,33750
2023-09-17,21-24,,11250
2023-09-18,00-03,,9000
2023-09-18,03-06,,9000
2023-09-18,06-09,,36000
2023-09-18,09-12,,45000
2023-09-18,12-15,,27000
2023-09-18,15-18,,18000
2023-09-18,18-21,,27000
2023-09-18,21-24,,9000
2023-09-19,00-03,Ganesh Chaturthi / Kevda Trij,9000
2023-09-19,03-06,Ganesh Chaturthi / Kevda Trij,9000
2023-09-19,06-09,Ganesh Chaturthi / Kevda Trij,36000
2023-09-19,09-12,Ganesh Chaturthi / Kevda Trij,45000
2023-09-19,12-15,Ganesh Chaturthi / Kevda Trij,27000
2023-09-19,15-18,Ganesh Chaturthi / Kevda Trij,18000
2023-09-19,18-21,Ganesh Chaturthi / Kevda Trij,27000
2023-09-19,21-24,Ganesh Chaturthi / Kevda Trij,9000
2023-09-20,00-03,Rushi Panchami / Sama Pancham,9000
2023-09-20,03-06,Rushi Panchami / Sama Pancham,9000
2023-09-20,06-09,Rushi Panchami / Sama Pancham,36000
2023-09-20,09-12,Rushi Panchami / Sama Pancham,45000
2023-09-20,12-15,Rushi Panchami / Sama Pancham,27000
2023-09-20,15-18,Rushi Panchami / Sama Pancham,18000
2023-09-20,18-21,Rushi Panchami / Sama Pancham,27000
2023-09-20,21-24,Rushi Panchami / Sama Pancham,9000
2023-09-21,00-03,,9000
2023-09-21,03-06,,9000
2023-09-21,06-09,,36000
2023-09-21,09-12,,45000
2023-09-21,12-15,,27000
2023-09-21,15-18,,18000
2023-09-21,18-21,,27000
2023-09-21,21-24,,9000
2023-09-22,00-03,Dharo Atham,9000
2023-09-22,03-06,Dharo Atham,9000
2023-09-22,06-09,Dharo Atham,36000
2023-09-22,09-12,Dharo Atham,45000
2023-09-22,12-15,Dharo Atham,27000
2023-09-22,15-18,Dharo Atham,18000
2023-09-22,18-21,Dharo Atham,27000
2023-09-22,21-24,Dharo Atham,9000
2023-09-23,00-03,,11250
2023-09-23,03-06,,11250
2023-09-23,06-09,,45000
2023-09-23,09-12,,56250
2023-09-23,12-15,,33750
2023-09-23,15-18,,22500
2023-09-23,18-21,,33750
2023-09-23,21-24,,11250
2023-09-24,00-03,,11250
2023-09-24,03-06,,11250
2023-09-24,06-09,,45000
2023-09-24,09-12,,56250
2023-09-24,12-15,,33750
2023-09-24,15-18,,22500
2023-09-24,18-21,,33750
2023-09-24,21-24,,11250
2023-09-25,00-03,,9000
2023-09-25,03-06,,9000
2023-09-25,06-09,,36000
2023-09-25,09-12,,45000
2023-09-25,12-15,,27000
2023-09-25,15-18,,18000
2023-09-25,18-21,,27000
2023-09-25,21-24,,9000
2023-09-26,00-03,,9000
2023-09-26,03-06,,9000
2023-09-26,06-09,,36000
2023-09-26,09-12,,45000
2023-09-26,12-15,,27000
2023-09-26,15-18,,18000
2023-09-26,18-21,,27000
2023-09-26,21-24,,9000
2023-09-27,00-03,,9000
2023-09-27,03-06,,9000
2023-09-27,06-09,,36000
2023-09-27,09-12,,45000
2023-09-27,12-15,,27000
2023-09-27,15-18,,18000
2023-09-27,18-21,,27000
2023-09-27,21-24,,9000
2023-09-28,00-03,,9000
2023-09-28,03-06,,9000
2023-09-28,06-09,,36000
2023-09-28,09-12,,45000
2023-09-28,12-15,,27000
2023-09-28,15-18,,18000
2023-09-28,18-21,,27000
2023-09-28,21-24,,9000
2023-09-29,00-03,Bhadarvi Purnima,9000
2023-09-29,03-06,Bhadarvi Purnima,9000
2023-09-29,06-09,Bhadarvi Purnima,36000
2023-09-29,09-12,Bhadarvi Purnima,45000
2023-09-29,12-15,Bhadarvi Purnima,27000
2023-09-29,15-18,Bhadarvi Purnima,18000
2023-09-29,18-21,Bhadarvi Purnima,27000
2023-09-29,21-24,Bhadarvi Purnima,9000
2023-09-30,00-03,Shradh Paksha Starts,11250
2023-09-30,03-06,Shradh Paksha Starts,11250
2023-09-30,06-09,Shradh Paksha Starts,45000
2023-09-30,09-12,Shradh Paksha Starts,56250
2023-09-30,12-15,Shradh Paksha Starts,33750
2023-09-30,15-18,Shradh Paksha Starts,22500
2023-09-30,18-21,Shradh Paksha Starts,33750
2023-09-30,21-24,Shradh Paksha Starts,11250
2023-10-01,00-03,,11250
2023-10-01,03-06,,11250
2023-10-01,06-09,,45000
2023-10-01,09-12,,56250
2023-10-01,12-15,,33750
2023-10-01,15-18,,22500
2023-10-01,18-21,,33750
2023-10-01,21-24,,11250
2023-10-02,00-03,,9000
2023-10-02,03-06,,9000
2023-10-02,06-09,,36000
2023-10-02,09-12,,45000
2023-10-02,12-15,,27000
2023-10-02,15-18,,18000
2023-10-02,18-21,,27000
2023-10-02,21-24,,9000
2023-10-03,00-03,,9000
2023-10-03,03-06,,9000
2023-10-03,06-09,,36000
2023-10-03,09-12,,45000
2023-10-03,12-15,,27000
2023-10-03,15-18,,18000
2023-10-03,18-21,,27000
2023-10-03,21-24,,9000
2023-10-04,00-03,,9000
2023-10-04,03-06,,9000
2023-10-04,06-09,,36000
2023-10-04,09-12,,45000
2023-10-04,12-15,,27000
2023-10-04,15-18,,18000
2023-10-04,18-21,,27000
2023-10-04,21-24,,9000
2023-10-05,00-03,,9000
2023-10-05,03-06,,9000
2023-10-05,06-09,,36000
2023-10-05,09-12,,45000
2023-10-05,12-15,,27000
2023-10-05,15-18,,18000
2023-10-05,18-21,,27000
2023-10-05,21-24,,9000
2023-10-06,00-03,,9000
2023-10-06,03-06,,9000
2023-10-06,06-09,,36000
2023-10-06,09-12,,45000
2023-10-06,12-15,,27000
2023-10-06,15-18,,18000
2023-10-06,18-21,,27000
2023-10-06,21-24,,9000
2023-10-07,00-03,,11250
2023-10-07,03-06,,11250
2023-10-07,06-09,,45000
2023-10-07,09-12,,56250
2023-10-07,12-15,,33750
2023-10-07,15-18,,22500
2023-10-07,18-21,,33750
2023-10-07,21-24,,11250
2023-10-08,00-03,,11250
2023-10-08,03-06,,11250
2023-10-08,06-09,,45000
2023-10-08,09-12,,56250
2023-10-08,12-15,,33750
2023-10-08,15-18,,22500
2023-10-08,18-21,,33750
2023-10-08,21-24,,11250
2023-10-09,00-03,,9000
2023-10-09,03-06,,9000
2023-10-09,06-09,,36000
2023-10-09,09-12,,45000
2023-10-09,12-15,,27000
2023-10-09,15-18,,18000
2023-10-09,18-21,,27000
2023-10-09,21-24,,9000
2023-10-10,00-03,,9000
2023-10-10,03-06,,9000
2023-10-10,06-09,,36000
2023-10-10,09-12,,45000
2023-10-10,12-15,,27000
2023-10-10,15-18,,18000
2023-10-10,18-21,,27000
2023-10-10,21-24,,9000
2023-10-11,00-03,,9000
2023-10-11,03-06,,9000
2023-10-11,06-09,,36000
2023-10-11,09-12,,45000
2023-10-11,12-15,,27000
2023-10-11,15-18,,18000
2023-10-11,18-21,,27000
2023-10-11,21-24,,9000
2023-10-12,00-03,,9000
2023-10-12,03-06,,9000
2023-10-12,06-09,,36000
2023-10-12,09-12,,45000
2023-10-12,12-15,,27000
2023-10-12,15-18,,18000
2023-10-12,18-21,,27000
2023-10-12,21-24,,9000
2023-10-13,00-03,,9000
2023-10-13,03-06,,9000
2023-10-13,06-09,,36000
2023-10-13,09-12,,45000
2023-10-13,12-15,,27000
2023-10-13,15-18,,18000
2023-10-13,18-21,,27000
2023-10-13,21-24,,9000
2023-10-14,00-03,Sarvapitri Amavasya / Shradh Paksha Ends,11250
2023-10-14,03-06,Sarvapitri Amavasya / Shradh Paksha Ends,11250
2023-10-14,06-09,Sarvapitri Amavasya / Shradh Paksha Ends,45000
2023-10-14,09-12,Sarvapitri Amavasya / Shradh Paksha Ends,56250
2023-10-14,12-15,Sarvapitri Amavasya / Shradh Paksha Ends,33750
2023-10-14,15-18,Sarvapitri Amavasya / Shradh Paksha Ends,22500
2023-10-14,18-21,Sarvapitri Amavasya / Shradh Paksha Ends,33750
2023-10-14,21-24,Sarvapitri Amavasya / Shradh Paksha Ends,11250
2023-10-15,00-03,Navaratri Starts / Aso Starts,11250
2023-10-15,03-06,Navaratri Starts / Aso Starts,11250
2023-10-15,06-09,Navaratri Starts / Aso Starts,45000
2023-10-15,09-12,Navaratri Starts / Aso Starts,56250
2023-10-15,12-15,Navaratri Starts / Aso Starts,33750
2023-10-15,15-18,Navaratri Starts / Aso Starts,22500
2023-10-15,18-21,Navaratri Starts / Aso Starts,33750
2023-10-15,21-24,Navaratri Starts / Aso Starts,11250
2023-10-16,00-03,,9000
2023-10-16,03-06,,9000
2023-10-16,06-09,,36000
2023-10-16,09-12,,45000
2023-10-16,12-15,,27000
2023-10-16,15-18,,18000
2023-10-16,18-21,,27000
2023-10-16,21-24,,9000
2023-10-17,00-03,,9000
2023-10-17,03-06,,9000
2023-10-17,06-09,,36000
2023-10-17,09-12,,45000
2023-10-17,12-15,,27000
2023-10-17,15-18,,18000
2023-10-17,18-21,,27000
2023-10-17,21-24,,9000
2023-10-18,00-03,,9000
2023-10-18,03-06,,9000
2023-10-18,06-09,,36000
2023-10-18,09-12,,45000
2023-10-18,12-15,,27000
2023-10-18,15-18,,18000
2023-10-18,18-21,,27000
2023-10-18,21-24,,9000
2023-10-19,00-03,,9000
2023-10-19,03-06,,9000
2023-10-19,06-09,,36000
2023-10-19,09-12,,45000
2023-10-19,12-15,,27000
2023-10-19,15-18,,18000
2023-10-19,18-21,,27000
2023-10-19,21-24,,9000
2023-10-20,00-03,,9000
2023-10-20,03-06,,9000
2023-10-20,06-09,,36000
2023-10-20,09-12,,45000
2023-10-20,12-15,,27000
2023-10-20,15-18,,18000
2023-10-20,18-21,,27000
2023-10-20,21-24,,9000
2023-10-21,00-03,,11250
2023-10-21,03-06,,11250
2023-10-21,06-09,,45000
2023-10-21,09-12,,56250
2023-10-21,12-15,,33750
2023-10-21,15-18,,22500
2023-10-21,18-21,,33750
2023-10-21,21-24,,11250
2023-10-22,00-03,,11250
2023-10-22,03-06,,11250
2023-10-22,06-09,,45000
2023-10-22,09-12,,56250
2023-10-22,12-15,,33750
2023-10-22,15-18,,22500
2023-10-22,18-21,,33750
2023-10-22,21-24,,11250
2023-10-23,00-03,,9000
2023-10-23,03-06,,9000
2023-10-23,06-09,,36000
2023-10-23,09-12,,45000
2023-10-23,12-15,,27000
2023-10-23,15-18,,18000
2023-10-23,18-21,,27000
2023-10-23,21-24,,9000
2023-10-24,00-03,Dashera (Victory Day of Shri Rama) / Navaratri Ends,9000
2023-10-24,03-06,Dashera (Victory Day of Shri Rama) / Navaratri Ends,9000
2023-10-24,06-09,Dashera (Victory Day of Shri Rama) / Navaratri Ends,36000
2023-10-24,09-12,Dashera (Victory Day of Shri Rama) / Navaratri Ends,45000
2023-10-24,12-15,Dashera (Victory Day of Shri Rama) / Navaratri Ends,27000
2023-10-24,15-18,Dashera (Victory Day of Shri Rama) / Navaratri Ends,18000
2023-10-24,18-21,Dashera (Victory Day of Shri Rama) / Navaratri Ends,27000
2023-10-24,21-24,Dashera (Victory Day of Shri Rama) / Navaratri Ends,9000
2023-10-25,00-03,,9000
2023-10-25,03-06,,9000
2023-10-25,06-09,,36000
2023-10-25,09-12,,45000
2023-10-25,12-15,,27000
2023-10-25,15-18,,18000
2023-10-25,18-21,,27000
2023-10-25,21-24,,9000
2023-10-26,00-03,,9000
2023-10-26,03-06,,9000
2023-10-26,06-09,,36000
2023-10-26,09-12,,45000
2023-10-26,12-15,,27000
2023-10-26,15-18,,18000
2023-10-26,18-21,,27000
2023-10-26,21-24,,9000
2023-10-27,00-03,,9000
2023-10-27,03-06,,9000
2023-10-27,06-09,,36000
2023-10-27,09-12,,45000
2023-10-27,12-15,,27000
2023-10-27,15-18,,18000
2023-10-27,18-21,,27000
2023-10-27,21-24,,9000
2023-10-28,00-03,Sharad Purnima / Dashera Havan,11250
2023-10-28,03-06,Sharad Purnima / Dashera Havan,11250
2023-10-28,06-09,Sharad Purnima / Dashera Havan,45000
2023-10-28,09-12,Sharad Purnima / Dashera Havan,56250
2023-10-28,12-15,Sharad Purnima / Dashera Havan,33750
2023-10-28,15-18,Sharad Purnima / Dashera Havan,22500
2023-10-28,18-21,Sharad Purnima / Dashera Havan,33750
2023-10-28,21-24,Sharad Purnima / Dashera Havan,11250
2023-10-29,00-03,,11250
2023-10-29,03-06,,11250
2023-10-29,06-09,,45000
2023-10-29,09-12,,56250
2023-10-29,12-15,,33750
2023-10-29,15-18,,22500
2023-10-29,18-21,,33750
2023-10-29,21-24,,11250
2023-10-30,00-03,,9000
2023-10-30,03-06,,9000
2023-10-30,06-09,,36000
2023-10-30,09-12,,45000
2023-10-30,12-15,,27000
2023-10-30,15-18,,18000
2023-10-30,18-21,,27000
2023-10-30,21-24,,9000
2023-10-31,00-03,,9000
2023-10-31,03-06,,9000
2023-10-31,06-09,,36000
2023-10-31,09-12,,45000
2023-10-31,12-15,,27000
2023-10-31,15-18,,18000
2023-10-31,18-21,,27000
2023-10-31,21-24,,9000
2023-11-01,00-03,Karva Choth - Sankasht Chaturthi,9000
2023-11-01,03-06,Karva Choth - Sankasht Chaturthi,9000
2023-11-01,06-09,Karva Choth - Sankasht Chaturthi,36000
2023-11-01,09-12,Karva Choth - Sankasht Chaturthi,45000
2023-11-01,12-15,Karva Choth - Sankasht Chaturthi,27000
2023-11-01,15-18,Karva Choth - Sankasht Chaturthi,18000
2023-11-01,18-21,Karva Choth - Sankasht Chaturthi,27000
2023-11-01,21-24,Karva Choth - Sankasht Chaturthi,9000
2023-11-02,00-03,,9000
2023-11-02,03-06,,9000
2023-11-02,06-09,,36000
2023-11-02,09-12,,45000
2023-11-02,12-15,,27000
2023-11-02,15-18,,18000
2023-11-02,18-21,,27000
2023-11-02,21-24,,9000
2023-11-03,00-03,,9000
2023-11-03,03-06,,9000
2023-11-03,06-09,,36000
2023-11-03,09-12,,45000
2023-11-03,12-15,,27000
2023-11-03,15-18,,18000
2023-11-03,18-21,,27000
2023-11-03,21-24,,9000
2023-11-04,00-03,,11250
2023-11-04,03-06,,11250
2023-11-04,06-09,,45000
2023-11-04,09-12,,56250
2023-11-04,12-15,,33750
2023-11-04,15-18,,22500
2023-11-04,18-21,,33750
2023-11-04,21-24,,11250
2023-11-05,00-03,,11250
2023-11-05,03-06,,11250
2023-11-05,06-09,,45000
2023-11-05,09-12,,56250
2023-11-05,12-15,,33750
2023-11-05,15-18,,22500
2023-11-05,18-21,,33750
2023-11-05,21-24,,11250
2023-11-06,00-03,,9000
2023-11-06,03-06,,9000
2023-11-06,06-09,,36000
2023-11-06,09-12,,45000
2023-11-06,12-15,,27000
2023-11-06,15-18,,18000
2023-11-06,18-21,,27000
2023-11-06,21-24,,9000
2023-11-07,00-03,,9000
2023-11-07,03-06,,9000
2023-11-07,06-09,,36000
2023-11-07,09-12,,45000
2023-11-07,12-15,,27000
2023-11-07,15-18,,18000
2023-11-07,18-21,,27000
2023-11-07,21-24,,9000
2023-11-08,00-03,,9000
2023-11-08,03-06,,9000
2023-11-08,06-09,,36000
2023-11-08,09-12,,45000
2023-11-08,12-15,,27000
2023-11-08,15-18,,18000
2023-11-08,18-21,,27000
2023-11-08,21-24,,9000
2023-11-09,00-03,Vagh Baras / Rama Ekadashi,9000
2023-11-09,03-06,Vagh Baras / Rama Ekadashi,9000
2023-11-09,06-09,Vagh Baras / Rama Ekadashi,36000
