Date,Slot,Estimated_Wait_Time_Min,Estimated_Queue_Length,Zone,Zone_Density,Risk_Level,Arrival_Rate_Per_Hour,Temple_Capacity_Utilization_%
2023-10-29,00-03,12,3937,Garbh Griha Zone,Critical,CRITICAL,3750,22.5
2023-10-29,03-06,12,3937,Exit Corridor,Critical,CRITICAL,3750,22.5
2023-10-29,06-09,35,15750,Parking Area,Critical,CRITICAL,15000,90.0
2023-10-29,09-12,42,19688,Entry Gate,Critical,CRITICAL,18750,100.0
2023-10-29,12-15,28,11812,Security Check,Critical,CRITICAL,11250,67.5
2023-10-29,15-18,20,7875,Holding Area,Critical,CRITICAL,7500,45.0
2023-10-29,18-21,28,11812,Darshan Queue,Critical,CRITICAL,11250,67.5
2023-10-29,21-24,12,3937,Garbh Griha Zone,Critical,CRITICAL,3750,22.5
2023-10-30,00-03,11,3150,Exit Corridor,Critical,CRITICAL,3000,18.0
2023-10-30,03-06,11,3150,Parking Area,Critical,CRITICAL,3000,18.0
2023-10-30,06-09,29,12600,Entry Gate,Critical,CRITICAL,12000,72.0
2023-10-30,09-12,35,15750,Security Check,Critical,CRITICAL,15000,90.0
2023-10-30,12-15,23,9450,Holding Area,Critical,CRITICAL,9000,54.0
2023-10-30,15-18,17,6300,Darshan Queue,Critical,CRITICAL,6000,36.0
2023-10-30,18-21,23,9450,Garbh Griha Zone,Critical,CRITICAL,9000,54.0
2023-10-30,21-24,11,3150,Exit Corridor,Critical,CRITICAL,3000,18.0
2023-10-31,00-03,11,3150,Parking Area,Critical,CRITICAL,3000,18.0
2023-10-31,03-06,11,3150,Entry Gate,Critical,CRITICAL,3000,18.0
2023-10-31,06-09,29,12600,Security Check,Critical,CRITICAL,12000,72.0
2023-10-31,09-12,35,15750,Holding Area,Critical,CRITICAL,15000,90.0
2023-10-31,12-15,23,9450,Darshan Queue,Critical,CRITICAL,9000,54.0
2023-10-31,15-18,17,6300,Garbh Griha Zone,Critical,CRITICAL,6000,36.0
2023-10-31,18-21,23,9450,Exit Corridor,Critical,CRITICAL,9000,54.0
2023-10-31,21-24,11,3150,Parking Area,Critical,CRITICAL,3000,18.0
2023-11-01,00-03,11,3150,Entry Gate,Critical,CRITICAL,3000,18.0
2023-11-01,03-06,11,3150,Security Check,Critical,CRITICAL,3000,18.0
2023-11-01,06-09,29,12600,Holding Area,Critical,CRITICAL,12000,72.0
2023-11-01,09-12,35,15750,Darshan Queue,Critical,CRITICAL,15000,90.0
2023-11-01,12-15,23,9450,Garbh Griha Zone,Critical,CRITICAL,9000,54.0
2023-11-01,15-18,17,6300,Exit Corridor,Critical,CRITICAL,6000,36.0
2023-11-01,18-21,23,9450,Parking Area,Critical,CRITICAL,9000,54.0
2023-11-01,21-24,11,3150,Entry Gate,Critical,CRITICAL,3000,18.0
2023-11-02,00-03,11,3150,Security Check,Critical,CRITICAL,3000,18.0
2023-11-02,03-06,11,3150,Holding Area,Critical,CRITICAL,3000,18.0
2023-11-02,06-09,29,12600,Darshan Queue,Critical,CRITICAL,12000,72.0
2023-11-02,09-12,35,15750,Garbh Griha Zone,Critical,CRITICAL,15000,90.0
2023-11-02,12-15,23,9450,Exit Corridor,Critical,CRITICAL,9000,54.0
2023-11-02,15-18,17,6300,Parking Area,Critical,CRITICAL,6000,36.0
2023-11-02,18-21,23,9450,Entry Gate,Critical,CRITICAL,9000,54.0
2023-11-02,21-24,11,3150,Security Check,Critical,CRITICAL,3000,18.0
2023-11-03,00-03,11,3150,Holding Area,Critical,CRITICAL,3000,18.0
2023-11-03,03-06,11,3150,Darshan Queue,Critical,CRITICAL,3000,18.0
2023-11-03,06-09,29,12600,Garbh Griha Zone,Critical,CRITICAL,12000,72.0
2023-11-03,09-12,35,15750,Exit Corridor,Critical,CRITICAL,15000,90.0
2023-11-03,12-15,23,9450,Parking Area,Critical,CRITICAL,9000,54.0
2023-11-03,15-18,17,6300,Entry Gate,Critical,CRITICAL,6000,36.0
2023-11-03,18-21,23,9450,Security Check,Critical,CRITICAL,9000,54.0
2023-11-03,21-24,11,3150,Holding Area,Critical,CRITICAL,3000,18.0
2023-11-04,00-03,12,3937,Darshan Queue,Critical,CRITICAL,3750,22.5
2023-11-04,03-06,12,3937,Garbh Griha Zone,Critical,CRITICAL,3750,22.5
2023-11-04,06-09,35,15750,Exit Corridor,Critical,CRITICAL,15000,90.0
2023-11-04,09-12,42,19688,Parking Area,Critical,CRITICAL,18750,100.0
2023-11-04,12-15,28,11812,Entry Gate,Critical,CRITICAL,11250,67.5
2023-11-04,15-18,20,7875,Security Check,Critical,CRITICAL,7500,45.0
2023-11-04,18-21,28,11812,Holding Area,Critical,CRITICAL,11250,67.5
2023-11-04,21-24,12,3937,Darshan Queue,Critical,CRITICAL,3750,22.5
2023-11-05,00-03,12,3937,Garbh Griha Zone,Critical,CRITICAL,3750,22.5
2023-11-05,03-06,12,3937,Exit Corridor,Critical,CRITICAL,3750,22.5
2023-11-05,06-09,35,15750,Parking Area,Critical,CRITICAL,15000,90.0
2023-11-05,09-12,42,19688,Entry Gate,Critical,CRITICAL,18750,100.0
2023-11-05,12-15,28,11812,Security Check,Critical,CRITICAL,11250,67.5
2023-11-05,15-18,20,7875,Holding Area,Critical,CRITICAL,7500,45.0
2023-11-05,18-21,28,11812,Darshan Queue,Critical,CRITICAL,11250,67.5
2023-11-05,21-24,12,3937,Garbh Griha Zone,Critical,CRITICAL,3750,22.5
2023-11-06,00-03,11,3150,Exit Corridor,Critical,CRITICAL,3000,18.0
2023-11-06,03-06,11,3150,Parking Area,Critical,CRITICAL,3000,18.0
2023-11-06,06-09,29,12600,Entry Gate,Critical,CRITICAL,12000,72.0
2023-11-06,09-12,35,15750,Security Check,Critical,CRITICAL,15000,90.0
2023-11-06,12-15,23,9450,Holding Area,Critical,CRITICAL,9000,54.0
2023-11-06,15-18,17,6300,Darshan Queue,Critical,CRITICAL,6000,36.0
2023-11-06,18-21,23,9450,Garbh Griha Zone,Critical,CRITICAL,9000,54.0
2023-11-06,21-24,11,3150,Exit Corridor,Critical,CRITICAL,3000,18.0
2023-11-07,00-03,11,3150,Parking Area,Critical,CRITICAL,3000,18.0
2023-11-07,03-06,11,3150,Entry Gate,Critical,CRITICAL,3000,18.0
2023-11-07,06-09,29,12600,Security Check,Critical,CRITICAL,12000,72.0
2023-11-07,09-12,35,15750,Holding Area,Critical,CRITICAL,15000,90.0
2023-11-07,12-15,23,9450,Darshan Queue,Critical,CRITICAL,9000,54.0
2023-11-07,15-18,17,6300,Garbh Griha Zone,Critical,CRITICAL,6000,36.0
2023-11-07,18-21,23,9450,Exit Corridor,Critical,CRITICAL,9000,54.0
2023-11-07,21-24,11,3150,Parking Area,Critical,CRITICAL,3000,18.0
2023-11-08,00-03,11,3150,Entry Gate,Critical,CRITICAL,3000,18.0
2023-11-08,03-06,11,3150,Security Check,Critical,CRITICAL,3000,18.0
2023-11-08,06-09,29,12600,Holding Area,Critical,CRITICAL,12000,72.0
2023-11-08,09-12,35,15750,Darshan Queue,Critical,CRITICAL,15000,90.0
2023-11-08,12-15,23,9450,Garbh Griha Zone,Critical,CRITICAL,9000,54.0
2023-11-08,15-18,17,6300,Exit Corridor,Critical,CRITICAL,6000,36.0
2023-11-08,18-21,23,9450,Parking Area,Critical,CRITICAL,9000,54.0
2023-11-08,21-24,11,3150,Entry Gate,Critical,CRITICAL,3000,18.0
2023-11-09,00-03,11,3150,Security Check,Critical,CRITICAL,3000,18.0
2023-11-09,03-06,11,3150,Holding Area,Critical,CRITICAL,3000,18.0
2023-11-09,06-09,29,12600,Darshan Queue,Critical,CRITICAL,12000,72.0
2023-11-09,09-12,35,15750,Garbh Griha Zone,Critical,CRITICAL,15000,90.0
2023-11-09,12-15,23,9450,Exit Corridor,Critical,CRITICAL,9000,54.0
2023-11-09,15-18,17,6300,Parking Area,Critical,CRITICAL,6000,36.0
2023-11-09,18-21,23,9450,Entry Gate,Critical,CRITICAL,9000,54.0
2023-11-09,21-24,11,3150,Security Check,Critical,CRITICAL,3000,18.0
2023-11-10,00-03,11,3150,Holding Area,Critical,CRITICAL,3000,18.0
2023-11-10,03-06,11,3150,Darshan Queue,Critical,CRITICAL,3000,18.0
2023-11-10,06-09,29,12600,Garbh Griha Zone,Critical,CRITICAL,12000,72.0
2023-11-10,09-12,35,15750,Exit Corridor,Critical,CRITICAL,15000,90.0
2023-11-10,12-15,23,9450,Parking Area,Critical,CRITICAL,9000,54.0
2023-11-10,15-18,17,6300,Entry Gate,Critical,CRITICAL,6000,36.0
2023-11-10,18-21,23,9450,Security Check,Critical,CRITICAL,9000,54.0
2023-11-10,21-24,11,3150,Holding Area,Critical,CRITICAL,3000,18.0
2023-11-11,00-03,12,3937,Darshan Queue,Critical,CRITICAL,3750,22.5
2023-11-11,03-06,12,3937,Garbh Griha Zone,Critical,CRITICAL,3750,22.5
2023-11-11,06-09,35,15750,Exit Corridor,Critical,CRITICAL,15000,90.0
2023-11-11,09-12,42,19688,Parking Area,Critical,CRITICAL,18750,100.0
2023-11-11,12-15,28,11812,Entry Gate,Critical,CRITICAL,11250,67.5
2023-11-11,15-18,20,7875,Security Check,Critical,CRITICAL,7500,45.0
2023-11-11,18-21,28,11812,Holding Area,Critical,CRITICAL,11250,67.5
2023-11-11,21-24,12,3937,Darshan Queue,Critical,CRITICAL,3750,22.5
2023-11-12,00-03,12,3937,Garbh Griha Zone,Critical,CRITICAL,3750,22.5
2023-11-12,03-06,12,3937,Exit Corridor,Critical,CRITICAL,3750,22.5
2023-11-12,06-09,35,15750,Parking Area,Critical,CRITICAL,15000,90.0
2023-11-12,09-12,42,19688,Entry Gate,Critical,CRITICAL,18750,100.0
2023-11-12,12-15,28,11812,Security Check,Critical,CRITICAL,11250,67.5
2023-11-12,15-18,20,7875,Holding Area,Critical,CRITICAL,7500,45.0
2023-11-12,18-21,28,11812,Darshan Queue,Critical,CRITICAL,11250,67.5
2023-11-12,21-24,12,3937,Garbh Griha Zone,Critical,CRITICAL,3750,22.5
2023-11-13,00-03,11,3150,Exit Corridor,Critical,CRITICAL,3000,18.0
2023-11-13,03-06,11,3150,Parking Area,Critical,CRITICAL,3000,18.0
2023-11-13,06-09,29,12600,Entry Gate,Critical,CRITICAL,12000,72.0
2023-11-13,09-12,35,15750,Security Check,Critical,CRITICAL,15000,90.0
2023-11-13,12-15,23,9450,Holding Area,Critical,CRITICAL,9000,54.0
2023-11-13,15-18,17,6300,Darshan Queue,Critical,CRITICAL,6000,36.0
2023-11-13,18-21,23,9450,Garbh Griha Zone,Critical,CRITICAL,9000,54.0
2023-11-13,21-24,11,3150,Exit Corridor,Critical,CRITICAL,3000,18.0
2023-11-14,00-03,11,3150,Parking Area,Critical,CRITICAL,3000,18.0
2023-11-14,03-06,11,3150,Entry Gate,Critical,CRITICAL,3000,18.0
2023-11-14,06-09,29,12600,Security Check,Critical,CRITICAL,12000,72.0
2023-11-14,09-12,35,15750,Holding Area,Critical,CRITICAL,15000,90.0
2023-11-14,12-15,23,9450,Darshan Queue,Critical,CRITICAL,9000,54.0
2023-11-14,15-18,17,6300,Garbh Griha Zone,Critical,CRITICAL,6000,36.0
2023-11-14,18-21,23,9450,Exit Corridor,Critical,CRITICAL,9000,54.0
2023-11-14,21-24,11,3150,Parking Area,Critical,CRITICAL,3000,18.0
2023-11-15,00-03,11,3150,Entry Gate,Critical,CRITICAL,3000,18.0
2023-11-15,03-06,11,3150,Security Check,Critical,CRITICAL,3000,18.0
2023-11-15,06-09,29,12600,Holding Area,Critical,CRITICAL,12000,72.0
2023-11-15,09-12,35,15750,Darshan Queue,Critical,CRITICAL,15000,90.0
2023-11-15,12-15,23,9450,Garbh Griha Zone,Critical,CRITICAL,9000,54.0
2023-11-15,15-18,17,6300,Exit Corridor,Critical,CRITICAL,6000,36.0
2023-11-15,18-21,23,9450,Parking Area,Critical,CRITICAL,9000,54.0
2023-11-15,21-24,11,3150,Entry Gate,Critical,CRITICAL,3000,18.0
2023-11-16,00-03,11,3150,Security Check,Critical,CRITICAL,3000,18.0
2023-11-16,03-06,11,3150,Holding Area,Critical,CRITICAL,3000,18.0
2023-11-16,06-09,29,12600,Darshan Queue,Critical,CRITICAL,12000,72.0
2023-11-16,09-12,35,15750,Garbh Griha Zone,Critical,CRITICAL,15000,90.0
2023-11-16,12-15,23,9450,Exit Corridor,Critical,CRITICAL,9000,54.0
2023-11-16,15-18,17,6300,Parking Area,Critical,CRITICAL,6000,36.0
2023-11-16,18-21,23,9450,Entry Gate,Critical,CRITICAL,9000,54.0
2023-11-16,21-24,11,3150,Security Check,Critical,CRITICAL,3000,18.0
2023-11-17,00-03,11,3150,Holding Area,Critical,CRITICAL,3000,18.0
2023-11-17,03-06,11,3150,Darshan Queue,Critical,CRITICAL,3000,18.0
2023-11-17,06-09,29,12600,Garbh Griha Zone,Critical,CRITICAL,12000,72.0
2023-11-17,09-12,35,15750,Exit Corridor,Critical,CRITICAL,15000,90.0
2023-11-17,12-15,23,9450,Parking Area,Critical,CRITICAL,9000,54.0
2023-11-17,15-18,17,6300,Entry Gate,Critical,CRITICAL,6000,36.0
2023-11-17,18-21,23,9450,Security Check,Critical,CRITICAL,9000,54.0
2023-11-17,21-24,11,3150,Holding Area,Critical,CRITICAL,3000,18.0
2023-11-18,00-03,12,3937,Darshan Queue,Critical,CRITICAL,3750,22.5
2023-11-18,03-06,12,3937,Garbh Griha Zone,Critical,CRITICAL,3750,22.5
2023-11-18,06-09,35,15750,Exit Corridor,Critical,CRITICAL,15000,90.0
2023-11-18,09-12,42,19688,Parking Area,Critical,CRITICAL,18750,100.0
2023-11-18,12-15,28,11812,Entry Gate,Critical,CRITICAL,11250,67.5
2023-11-18,15-18,20,7875,Security Check,Critical,CRITICAL,7500,45.0
2023-11-18,18-21,28,11812,Holding Area,Critical,CRITICAL,11250,67.5
2023-11-18,21-24,12,3937,Darshan Queue,Critical,CRITICAL,3750,22.5
2023-11-19,00-03,12,3937,Garbh Griha Zone,Critical,CRITICAL,3750,22.5
2023-11-19,03-06,12,3937,Exit Corridor,Critical,CRITICAL,3750,22.5
2023-11-19,06-09,35,15750,Parking Area,Critical,CRITICAL,15000,90.0
2023-11-19,09-12,42,19688,Entry Gate,Critical,CRITICAL,18750,100.0
2023-11-19,12-15,28,11812,Security Check,Critical,CRITICAL,11250,67.5
2023-11-19,15-18,20,7875,Holding Area,Critical,CRITICAL,7500,45.0
2023-11-19,18-21,28,11812,Darshan Queue,Critical,CRITICAL,11250,67.5
2023-11-19,21-24,12,3937,Garbh Griha Zone,Critical,CRITICAL,3750,22.5
2023-11-20,00-03,11,3150,Exit Corridor,Critical,CRITICAL,3000,18.0
2023-11-20,03-06,11,3150,Parking Area,Critical,CRITICAL,3000,18.0
2023-11-20,06-09,29,12600,Entry Gate,Critical,CRITICAL,12000,72.0
2023-11-20,09-12,35,15750,Security Check,Critical,CRITICAL,15000,90.0
2023-11-20,12-15,23,9450,Holding Area,Critical,CRITICAL,9000,54.0
2023-11-20,15-18,17,6300,Darshan Queue,Critical,CRITICAL,6000,36.0
2023-11-20,18-21,23,9450,Garbh Griha Zone,Critical,CRITICAL,9000,54.0
2023-11-20,21-24,11,3150,Exit Corridor,Critical,CRITICAL,3000,18.0
2023-11-21,00-03,11,3150,Parking Area,Critical,CRITICAL,3000,18.0
2023-11-21,03-06,11,3150,Entry Gate,Critical,CRITICAL,3000,18.0
2023-11-21,06-09,29,12600,Security Check,Critical,CRITICAL,12000,72.0
2023-11-21,09-12,35,15750,Holding Area,Critical,CRITICAL,15000,90.0
2023-11-21,12-15,23,9450,Darshan Queue,Critical,CRITICAL,9000,54.0
2023-11-21,15-18,17,6300,Garbh Griha Zone,Critical,CRITICAL,6000,36.0
2023-11-21,18-21,23,9450,Exit Corridor,Critical,CRITICAL,9000,54.0
2023-11-21,21-24,11,3150,Parking Area,Critical,CRITICAL,3000,18.0
2023-11-22,00-03,11,3150,Entry Gate,Critical,CRITICAL,3000,18.0
2023-11-22,03-06,11,3150,Security Check,Critical,CRITICAL,3000,18.0
2023-11-22,06-09,29,12600,Holding Area,Critical,CRITICAL,12000,72.0
2023-11-22,09-12,35,15750,Darshan Queue,Critical,CRITICAL,15000,90.0
2023-11-22,12-15,23,9450,Garbh Griha Zone,Critical,CRITICAL,9000,54.0
2023-11-22,15-18,17,6300,Exit Corridor,Critical,CRITICAL,6000,36.0
2023-11-22,18-21,23,9450,Parking Area,Critical,CRITICAL,9000,54.0
2023-11-22,21-24,11,3150,Entry Gate,Critical,CRITICAL,3000,18.0
2023-11-23,00-03,11,3150,Security Check,Critical,CRITICAL,3000,18.0
2023-11-23,03-06,11,3150,Holding Area,Critical,CRITICAL,3000,18.0
2023-11-23,06-09,29,12600,Darshan Queue,Critical,CRITICAL,12000,72.0
2023-11-23,09-12,35,15750,Garbh Griha Zone,Critical,CRITICAL,15000,90.0
2023-11-23,12-15,23,9450,Exit Corridor,Critical,CRITICAL,9000,54.0
2023-11-23,15-18,17,6300,Parking Area,Critical,CRITICAL,6000,36.0
2023-11-23,18-21,23,9450,Entry Gate,Critical,CRITICAL,9000,54.0
2023-11-23,21-24,11,3150,Security Check,Critical,CRITICAL,3000,18.0
2023-11-24,00-03,11,3150,Holding Area,Critical,CRITICAL,3000,18.0
2023-11-24,03-06,11,3150,Darshan Queue,Critical,CRITICAL,3000,18.0
2023-11-24,06-09,29,12600,Garbh Griha Zone,Critical,CRITICAL,12000,72.0
2023-11-24,09-12,35,15750,Exit Corridor,Critical,CRITICAL,15000,90.0
2023-11-24,12-15,23,9450,Parking Area,Critical,CRITICAL,9000,54.0
2023-11-24,15-18,17,6300,Entry Gate,Critical,CRITICAL,6000,36.0
2023-11-24,18-21,23,9450,Security Check,Critical,CRITICAL,9000,54.0
2023-11-24,21-24,11,3150,Holding Area,Critical,CRITICAL,3000,18.0
2023-11-25,00-03,12,3937,Darshan Queue,Critical,CRITICAL,3750,22.5
2023-11-25,03-06,12,3937,Garbh Griha Zone,Critical,CRITICAL,3750,22.5
2023-11-25,06-09,35,15750,Exit Corridor,Critical,CRITICAL,15000,90.0
2023-11-25,09-12,42,19688,Parking Area,Critical,CRITICAL,18750,100.0
2023-11-25,12-15,28,11812,Entry Gate,Critical,CRITICAL,11250,67.5
2023-11-25,15-18,20,7875,Security Check,Critical,CRITICAL,7500,45.0
2023-11-25,18-21,28,11812,Holding Area,Critical,CRITICAL,11250,67.5
2023-11-25,21-24,12,3937,Darshan Queue,Critical,CRITICAL,3750,22.5
2023-11-26,00-03,12,3937,Garbh Griha Zone,Critical,CRITICAL,3750,22.5
2023-11-26,03-06,12,3937,Exit Corridor,Critical,CRITICAL,3750,22.5
2023-11-26,06-09,35,15750,Parking Area,Critical,CRITICAL,15000,90.0
2023-11-26,09-12,42,19688,Entry Gate,Critical,CRITICAL,18750,100.0
2023-11-26,12-15,28,11812,Security Check,Critical,CRITICAL,11250,67.5
2023-11-26,15-18,20,7875,Holding Area,Critical,CRITICAL,7500,45.0
2023-11-26,18-21,28,11812,Darshan Queue,Critical,CRITICAL,11250,67.5
2023-11-26,21-24,12,3937,Garbh Griha Zone,Critical,CRITICAL,3750,22.5
2023-11-27,00-03,11,3150,Exit Corridor,Critical,CRITICAL,3000,18.0
2023-11-27,03-06,11,3150,Parking Area,Critical,CRITICAL,3000,18.0
2023-11-27,06-09,29,12600,Entry Gate,Critical,CRITICAL,12000,72.0
2023-11-27,09-12,35,15750,Security Check,Critical,CRITICAL,15000,90.0
2023-11-27,12-15,23,9450,Holding Area,Critical,CRITICAL,9000,54.0
2023-11-27,15-18,17,6300,Darshan Queue,Critical,CRITICAL,6000,36.0
2023-11-27,18-21,23,9450,Garbh Griha Zone,Critical,CRITICAL,9000,54.0
2023-11-27,21-24,11,3150,Exit Corridor,Critical,CRITICAL,3000,18.0
2023-11-28,00-03,11,3150,Parking Area,Critical,CRITICAL,3000,18.0
2023-11-28,03-06,11,3150,Entry Gate,Critical,CRITICAL,3000,18.0
2023-11-28,06-09,29,12600,Security Check,Critical,CRITICAL,12000,72.0
2023-11-28,09-12,35,15750,Holding Area,Critical,CRITICAL,15000,90.0
2023-11-28,12-15,23,9450,Darshan Queue,Critical,CRITICAL,9000,54.0
2023-11-28,15-18,17,6300,Garbh Griha Zone,Critical,CRITICAL,6000,36.0
2023-11-28,18-21,23,9450,Exit Corridor,Critical,CRITICAL,9000,54.0
2023-11-28,21-24,11,3150,Parking Area,Critical,CRITICAL,3000,18.0
2023-11-29,00-03,11,3150,Entry Gate,Critical,CRITICAL,3000,18.0
2023-11-29,03-06,11,3150,Security Check,Critical,CRITICAL,3000,18.0
2023-11-29,06-09,29,12600,Holding Area,Critical,CRITICAL,12000,72.0
2023-11-29,09-12,35,15750,Darshan Queue,Critical,CRITICAL,15000,90.0
2023-11-29,12-15,23,9450,Garbh Griha Zone,Critical,CRITICAL,9000,54.0
2023-11-29,15-18,17,6300,Exit Corridor,Critical,CRITICAL,6000,36.0
2023-11-29,18-21,23,9450,Parking Area,Critical,CRITICAL,9000,54.0
2023-11-29,21-24,11,3150,Entry Gate,Critical,CRITICAL,3000,18.0
2023-11-30,00-03,11,3150,Security Check,Critical,CRITICAL,3000,18.0
2023-11-30,03-06,11,3150,Holding Area,Critical,CRITICAL,3000,18.0
2023-11-30,06-09,29,12600,Darshan Queue,Critical,CRITICAL,12000,72.0
2023-11-30,09-12,35,15750,Garbh Griha Zone,Critical,CRITICAL,15000,90.0
2023-11-30,12-15,23,9450,Exit Corridor,Critical,CRITICAL,9000,54.0
2023-11-30,15-18,17,6300,Parking Area,Critical,CRITICAL,6000,36.0
2023-11-30,18-21,23,9450,Entry Gate,Critical,CRITICAL,9000,54.0
2023-11-30,21-24,11,3150,Security Check,Critical,CRITICAL,3000,18.0
2023-12-01,00-03,11,3150,Holding Area,Critical,CRITICAL,3000,18.0
2023-12-01,03-06,11,3150,Darshan Queue,Critical,CRITICAL,3000,18.0
2023-12-01,06-09,29,12600,Garbh Griha Zone,Critical,CRITICAL,12000,72.0
2023-12-01,09-12,35,15750,Exit Corridor,Critical,CRITICAL,15000,90.0
2023-12-01,12-15,23,9450,Parking Area,Critical,CRITICAL,9000,54.0
2023-12-01,15-18,17,6300,Entry Gate,Critical,CRITICAL,6000,36.0
2023-12-01,18-21,23,9450,Security Check,Critical,CRITICAL,9000,54.0
2023-12-01,21-24,11,3150,Holding Area,Critical,CRITICAL,3000,18.0
2023-12-02,00-03,12,3937,Darshan Queue,Critical,CRITICAL,3750,22.5
2023-12-02,03-06,12,3937,Garbh Griha Zone,Critical,CRITICAL,3750,22.5
2023-12-02,06-09,35,15750,Exit Corridor,Critical,CRITICAL,15000,90.0
2023-12-02,09-12,42,19688,Parking Area,Critical,CRITICAL,18750,100.0
2023-12-02,12-15,28,11812,Entry Gate,Critical,CRITICAL,11250,67.5
2023-12-02,15-18,20,7875,Security Check,Critical,CRITICAL,7500,45.0
2023-12-02,18-21,28,11812,Holding Area,Critical,CRITICAL,11250,67.5
2023-12-02,21-24,12,3937,Darshan Queue,Critical,CRITICAL,3750,22.5
2023-12-03,00-03,12,3937,Garbh Griha Zone,Critical,CRITICAL,3750,22.5
2023-12-03,03-06,12,3937,Exit Corridor,Critical,CRITICAL,3750,22.5
2023-12-03,06-09,35,15750,Parking Area,Critical,CRITICAL,15000,90.0
2023-12-03,09-12,42,19688,Entry Gate,Critical,CRITICAL,18750,100.0
2023-12-03,12-15,28,11812,Security Check,Critical,CRITICAL,11250,67.5
2023-12-03,15-18,20,7875,Holding Area,Critical,CRITICAL,7500,45.0
2023-12-03,18-21,28,11812,Darshan Queue,Critical,CRITICAL,11250,67.5
2023-12-03,21-24,12,3937,Garbh Griha Zone,Critical,CRITICAL,3750,22.5
2023-12-04,00-03,11,3150,Exit Corridor,Critical,CRITICAL,3000,18.0
2023-12-04,03-06,11,3150,Parking Area,Critical,CRITICAL,3000,18.0
2023-12-04,06-09,29,12600,Entry Gate,Critical,CRITICAL,12000,72.0
2023-12-04,09-12,35,15750,Security Check,Critical,CRITICAL,15000,90.0
2023-12-04,12-15,23,9450,Holding Area,Critical,CRITICAL,9000,54.0
2023-12-04,15-18,17,6300,Darshan Queue,Critical,CRITICAL,6000,36.0
2023-12-04,18-21,23,9450,Garbh Griha Zone,Critical,CRITICAL,9000,54.0
2023-12-04,21-24,11,3150,Exit Corridor,Critical,CRITICAL,3000,18.0
2023-12-05,00-03,11,3150,Parking Area,Critical,CRITICAL,3000,18.0
2023-12-05,03-06,11,3150,Entry Gate,Critical,CRITICAL,3000,18.0
2023-12-05,06-09,29,12600,Security Check,Critical,CRITICAL,12000,72.0
2023-12-05,09-12,35,15750,Holding Area,Critical,CRITICAL,15000,90.0
2023-12-05,12-15,23,9450,Darshan Queue,Critical,CRITICAL,9000,54.0
2023-12-05,15-18,17,6300,Garbh Griha Zone,Critical,CRITICAL,6000,36.0
2023-12-05,18-21,23,9450,Exit Corridor,Critical,CRITICAL,9000,54.0
2023-12-05,21-24,11,3150,Parking Area,Critical,CRITICAL,3000,18.0
2023-12-06,00-03,11,3150,Entry Gate,Critical,CRITICAL,3000,18.0
2023-12-06,03-06,11,3150,Security Check,Critical,CRITICAL,3000,18.0
2023-12-06,06-09,29,12600,Holding Area,Critical,CRITICAL,12000,72.0
2023-12-06,09-12,35,15750,Darshan Queue,Critical,CRITICAL,15000,90.0
2023-12-06,12-15,23,9450,Garbh Griha Zone,Critical,CRITICAL,9000,54.0
2023-12-06,15-18,17,6300,Exit Corridor,Critical,CRITICAL,6000,36.0
2023-12-06,18-21,23,9450,Parking Area,Critical,CRITICAL,9000,54.0
2023-12-06,21-24,11,3150,Entry Gate,Critical,CRITICAL,3000,18.0
2023-12-07,00-03,11,3150,Security Check,Critical,CRITICAL,3000,18.0
2023-12-07,03-06,11,3150,Holding Area,Critical,CRITICAL,3000,18.0
2023-12-07,06-09,29,12600,Darshan Queue,Critical,CRITICAL,12000,72.0
2023-12-07,09-12,35,15750,Garbh Griha Zone,Critical,CRITICAL,15000,90.0
2023-12-07,12-15,23,9450,Exit Corridor,Critical,CRITICAL,9000,54.0
2023-12-07,15-18,17,6300,Parking Area,Critical,CRITICAL,6000,36.0
2023-12-07,18-21,23,9450,Entry Gate,Critical,CRITICAL,9000,54.0
2023-12-07,21-24,11,3150,Security Check,Critical,CRITICAL,3000,18.0
2023-12-08,00-03,11,3150,Holding Area,Critical,CRITICAL,3000,18.0
2023-12-08,03-06,11,3150,Darshan Queue,Critical,CRITICAL,3000,18.0
2023-12-08,06-09,29,12600,Garbh Griha Zone,Critical,CRITICAL,12000,72.0
2023-12-08,09-12,35,15750,Exit Corridor,Critical,CRITICAL,15000,90.0
2023-12-08,12-15,23,9450,Parking Area,Critical,CRITICAL,9000,54.0
2023-12-08,15-18,17,6300,Entry Gate,Critical,CRITICAL,6000,36.0
2023-12-08,18-21,23,9450,Security Check,Critical,CRITICAL,9000,54.0
2023-12-08,21-24,11,3150,Holding Area,Critical,CRITICAL,3000,18.0
2023-12-09,00-03,12,3937,Darshan Queue,Critical,CRITICAL,3750,22.5
2023-12-09,03-06,12,3937,Garbh Griha Zone,Critical,CRITICAL,3750,22.5
2023-12-09,06-09,35,15750,Exit Corridor,Critical,CRITICAL,15000,90.0
